Genre,Count,93416 divded
materiales bilingües en español,4,23354
panjabi language materials,4,23354
spanish language materials -- bilingual,4,23354
"""Children's stories""",4,23354
watson,4,23354
literatura infantil,4,23354
gorilla,4,23354
queen of egypt,4,23354
huelgas y lockouts,4,23354
mecanografía,4,23354
máquinas de escribir,4,23354
oversize books,4,23354
asian americans,4,23354
juvenile dictionaries,4,23354
chinese new year,4,23354
christmas decorations,4,23354
reindeer,4,23354
lesbian,4,23354
indians of south america,4,23354
great depression,4,23354
tsimshian indians,4,23354
animales -- ficción juvenil,4,23354
color -- ficción juvenil,4,23354
rape,4,23354
governesses,4,23354
mariage,4,23354
phantastische literatur,4,23354
vampir,4,23354
alaska,4,23354
gold discoveries,4,23354
resistance to government,4,23354
jack frost (legendary character),4,23354
obsessive-compulsive disorder,4,23354
olivia (fictitious character : falconer),4,23354
mountain life,4,23354
collectionid:swmisc,4,23354
scary,4,23354
international cooperation,4,23354
llibres per a infants,4,23354
perception de soi,4,23354
upside-down books,4,23354
women social reformers,4,23354
italy),4,23354
pottery,4,23354
chocolate factories,4,23354
chocolate industry,4,23354
conducta,4,23354
cam (fictitious character),4,23354
jansen,4,23354
grande-bretagne,4,23354
objetos perdidos,4,23354
empathy,4,23354
first-person narrative,4,23354
georgia,4,23354
fighter pilots,4,23354
cemeteries,4,23354
nyt:paperback_books=2011-06-11,4,23354
rocketry,4,23354
russia,4,23354
raccoon,4,23354
child authors,4,23354
fractions,4,23354
factories,4,23354
willy wonka (fictitious character),4,23354
wonka bars,4,23354
world war (1914-1918) fast (ocolc)fst01180746,4,23354
acceptation de soi,4,23354
societies,4,23354
1832-1888,4,23354
alcott,4,23354
louisa may,4,23354
motorcycling,4,23354
interactive fiction,4,23354
how-to,4,23354
childrens media tie-in books,4,23354
chocolat,4,23354
service secret,4,23354
field trips,4,23354
attitudes,4,23354
noise,4,23354
candy industry,4,23354
charlie bucket (fictitious character),4,23354
children's middle grade action & adventure books,4,23354
ojibway indians,4,23354
1910-1946,4,23354
orugas,4,23354
humorous stories.,4,23354
bedtime & dreams,4,23354
john (fictitious character),4,23354
psychics,4,23354
civilisation,4,23354
relatos de aventura,4,23354
educational materials,4,23354
conformity,4,23354
écoles moyennes,4,23354
harry (caracter ficticio),4,23354
hogwarts school of witchcraft and wizardry (lugar imaginario),4,23354
locus award winner,4,23354
lüge,4,23354
rache,4,23354
schulferien,4,23354
verrat,4,23354
whitbread book award winner,4,23354
presos,4,23354
serial murderers,4,23354
mucus,4,23354
grande-bretagne. special operations executive. special training school 103 (whitby,4,23354
great britain. special operations executive. special training school 103 (whitby,4,23354
urban animals,4,23354
hip-hop,4,23354
comedians,4,23354
names,4,23354
popular culture,4,23354
masks,4,23354
cheese factories,4,23354
prehistoric,4,23354
knitting,4,23354
patterns,4,23354
tadpoles,4,23354
courts,4,23354
lawyers,4,23354
sommeil,4,23354
physical education and training,4,23354
citizen participation,4,23354
individualism,4,23354
vida urbana,4,23354
nouvelles etc. pour la jeunesse,4,23354
sherlock (personnage fictif),4,23354
heure du coucher,4,23354
einsamkeit,4,23354
celebrities,4,23354
african american teenage girls,4,23354
inner cities,4,23354
trolls,4,23354
quilting,4,23354
diplomatic relations,4,23354
evolution (biology),4,23354
children's 9-12 - history - general,4,23354
lexile:670,4,23354
madchen,4,23354
Juvenile Literature,3,31138.66667
das gute,3,31138.66667
das böse,3,31138.66667
operas,3,31138.66667
russia (federation),3,31138.66667
murder mystery,3,31138.66667
chimpanzees,3,31138.66667
feminism,3,31138.66667
hairdressing of african americans,3,31138.66667
hairdressing,3,31138.66667
action,3,31138.66667
lebensrettung,3,31138.66667
lebensgefahr,3,31138.66667
internat,3,31138.66667
engels,3,31138.66667
women athletes,3,31138.66667
plantes,3,31138.66667
straitjackets,3,31138.66667
solitary confinement,3,31138.66667
serial,3,31138.66667
prison wardens,3,31138.66667
prison officials and employees,3,31138.66667
prisiones,3,31138.66667
penitentiary,3,31138.66667
miracles,3,31138.66667
john coffey (fictitious character),3,31138.66667
amor,3,31138.66667
adopted children,3,31138.66667
soeurs,3,31138.66667
campagnes et batailles,3,31138.66667
number concept,3,31138.66667
posters,3,31138.66667
religious aspects,3,31138.66667
coffey,3,31138.66667
catatonia,3,31138.66667
cajuns,3,31138.66667
arsonists,3,31138.66667
african american healers,3,31138.66667
social policy,3,31138.66667
cornwall (england : county),3,31138.66667
napoleonic wars,3,31138.66667
1800-1815,3,31138.66667
money-making projects,3,31138.66667
castillos,3,31138.66667
bookstores,3,31138.66667
booksellers and bookselling,3,31138.66667
green movement,3,31138.66667
tree planting,3,31138.66667
urinary tract infections,3,31138.66667
camera,3,31138.66667
school attendance,3,31138.66667
vêtements,3,31138.66667
stella (personnage fictif : gay),3,31138.66667
troy (extinct city),3,31138.66667
trojan war. fast (ocolc)fst01157294,3,31138.66667
military leadership,3,31138.66667
nature/ecology,3,31138.66667
nate the great (fictitious character),3,31138.66667
jails,3,31138.66667
insurance fraud,3,31138.66667
electrodes,3,31138.66667
electric current,3,31138.66667
electric chairs,3,31138.66667
death row inmates,3,31138.66667
death row,3,31138.66667
pelikanoak-,3,31138.66667
indexes,3,31138.66667
french literature,3,31138.66667
ancient geography,3,31138.66667
guerre en afghānistān,3,31138.66667
afghan war,3,31138.66667
gorilas,3,31138.66667
goldfish,3,31138.66667
materiales lectura en idioma espanol,3,31138.66667
drug addicts,3,31138.66667
glow-in-the-dark books,3,31138.66667
outdoor life,3,31138.66667
trauerarbeit,3,31138.66667
parodies,3,31138.66667
imitations,3,31138.66667
curse,3,31138.66667
lanbideak-,3,31138.66667
jirafas-,3,31138.66667
jirafak-,3,31138.66667
confectionery,3,31138.66667
amistad-,3,31138.66667
adiskidetasuna-,3,31138.66667
drowning victims,3,31138.66667
toleration,3,31138.66667
crystals,3,31138.66667
individual artists,3,31138.66667
history of art & design styles: from c 1900 -,3,31138.66667
hungary,3,31138.66667
profesiones-,3,31138.66667
primates-,3,31138.66667
primateak-,3,31138.66667
pelícanos-,3,31138.66667
quentin blake,3,31138.66667
potions,3,31138.66667
dahl,3,31138.66667
brews formulas,3,31138.66667
behaviour,3,31138.66667
1916-1990,3,31138.66667
biological evolution,3,31138.66667
búhos,3,31138.66667
caballeros y caballería,3,31138.66667
police shootings,3,31138.66667
amber brown (fictitious character),3,31138.66667
methods,3,31138.66667
origin,3,31138.66667
obras gerais,3,31138.66667
pelicans,3,31138.66667
pelican,3,31138.66667
loneliness in children,3,31138.66667
jardins,3,31138.66667
jardines,3,31138.66667
impedidos,3,31138.66667
garten,3,31138.66667
respiration,3,31138.66667
change,3,31138.66667
age:max:13,3,31138.66667
steampunk,3,31138.66667
belief and doubt,3,31138.66667
easter stories,3,31138.66667
bacteria,3,31138.66667
speech disorders,3,31138.66667
substitute teachers,3,31138.66667
the fantastic,3,31138.66667
roald,3,31138.66667
dinners and dining,3,31138.66667
clubes,3,31138.66667
selection,3,31138.66667
orignal,3,31138.66667
security (psychology) in children,3,31138.66667
mantas,3,31138.66667
liquids,3,31138.66667
african american abolitionists,3,31138.66667
außerirdische intelligenz,3,31138.66667
indian women,3,31138.66667
project gemini (u.s.),3,31138.66667
personal finance,3,31138.66667
strategies,3,31138.66667
selbsterziehung,3,31138.66667
physically disabled children,3,31138.66667
people with physical disabilities,3,31138.66667
dracula,3,31138.66667
count (fictitious character),3,31138.66667
tongue twister,3,31138.66667
cuentos infantiles canadienses,3,31138.66667
comportement humain,3,31138.66667
mal du pays,3,31138.66667
insécurité,3,31138.66667
couvertures (literie),3,31138.66667
mauvaise humeur,3,31138.66667
grumpy,3,31138.66667
ennui,3,31138.66667
foyer,3,31138.66667
literatura infantil canadiense,3,31138.66667
instruction and study,3,31138.66667
vikingos,3,31138.66667
lgbtq novels before stonewall,3,31138.66667
2005,3,31138.66667
missions,3,31138.66667
united empire loyalists,3,31138.66667
snack foods,3,31138.66667
recordings,3,31138.66667
read-along,3,31138.66667
preschool to gr.2,3,31138.66667
fox in sox,3,31138.66667
fox in socks,3,31138.66667
cassette,3,31138.66667
book in rhymes,3,31138.66667
*christianbook.com,3,31138.66667
*age 3-7,3,31138.66667
*2015 50th anniversary,3,31138.66667
*1993 copyright renewal,3,31138.66667
*1965 orig. public.,3,31138.66667
dog owners,3,31138.66667
fantasia,3,31138.66667
bulletin boards,3,31138.66667
art thieves,3,31138.66667
synonyms and antonyms,3,31138.66667
polarity,3,31138.66667
kitchen utensils,3,31138.66667
food supply,3,31138.66667
child environmentalists,3,31138.66667
sky,3,31138.66667
.,3,31138.66667
* suitable for all ages,3,31138.66667
sex,3,31138.66667
hurricane katrina (2005) fast (ocolc)fst01755264,3,31138.66667
hurricane katrina,3,31138.66667
floods,3,31138.66667
ford (fictitious character),3,31138.66667
dent,3,31138.66667
arthur dent (fictitious character),3,31138.66667
arthur (fictitious character),3,31138.66667
nobility,3,31138.66667
tsunamis,3,31138.66667
tohoku earthquake and tsunami (japan : 2011) fast (ocolc)fst01765297,3,31138.66667
tohoku earthquake and tsunami,3,31138.66667
2011,3,31138.66667
child slaves,3,31138.66667
psychotherapist and patient,3,31138.66667
mental illness in literature,3,31138.66667
kissing,3,31138.66667
impersonation,3,31138.66667
nyt:picture_books=2010-09-05,3,31138.66667
nyt:picture-books=2010-09-26,3,31138.66667
collectionid:caldecott10,3,31138.66667
rettung,3,31138.66667
intrige,3,31138.66667
inglaterra,3,31138.66667
hugo award,3,31138.66667
disfigured persons,3,31138.66667
wiederbelebung,3,31138.66667
sport,3,31138.66667
romans nouvelles etc. pour la jeunesse,3,31138.66667
board books for children,3,31138.66667
dyslexia,3,31138.66667
weltall,3,31138.66667
trilogy of four,3,31138.66667
prefect,3,31138.66667
interstellar travel,3,31138.66667
ford prefect (fictitious character),3,31138.66667
cancéreux,3,31138.66667
primates,3,31138.66667
political activists,3,31138.66667
personal memoirs,3,31138.66667
minority studies,3,31138.66667
discrimination & race relations,3,31138.66667
terces society (imaginary organization),3,31138.66667
alces,3,31138.66667
vie urbaine,3,31138.66667
apprentis,3,31138.66667
people with mental disabilities,3,31138.66667
football stories,3,31138.66667
ballet dancing,3,31138.66667
fictitious schools,3,31138.66667
bengali detective and mystery stories,3,31138.66667
award:hugo_award=2001,3,31138.66667
tortall,3,31138.66667
catalogues raisonnés,3,31138.66667
registers of births,3,31138.66667
passenger lists,3,31138.66667
art appreciation,3,31138.66667
welsh authors,3,31138.66667
underground,3,31138.66667
tunnels,3,31138.66667
agriculteurs,3,31138.66667
track and field,3,31138.66667
truth,3,31138.66667
asian,3,31138.66667
tom (fictitious character : blade),3,31138.66667
elenna (fictitious character : blade),3,31138.66667
self-help groups,3,31138.66667
osteosarcoma,3,31138.66667
invisibility,3,31138.66667
counterfeits and counterfeiting,3,31138.66667
animal experimentation,3,31138.66667
belgians,3,31138.66667
religion and mythology,3,31138.66667
tramps,3,31138.66667
suburbs,3,31138.66667
rafts,3,31138.66667
falcons,3,31138.66667
traffic accidents,3,31138.66667
snobisme,3,31138.66667
mademoiselle (personnage fictif),3,31138.66667
intégration,3,31138.66667
banlieues,3,31138.66667
identité (psychologie),3,31138.66667
omri (fictitious character : banks),3,31138.66667
statues,3,31138.66667
african american artists,3,31138.66667
world politics,3,31138.66667
nonsense-verses,3,31138.66667
selfishness,3,31138.66667
lakes,3,31138.66667
dachshunds,3,31138.66667
iroquois indians,3,31138.66667
philanthropists,3,31138.66667
zodiacal light,3,31138.66667
interstellar matter,3,31138.66667
cosmic dust,3,31138.66667
masih,3,31138.66667
iqbal,3,31138.66667
1982-1995,3,31138.66667
stanley (fictitious character : brown),3,31138.66667
individualismo,3,31138.66667
sloths,3,31138.66667
politische reform,3,31138.66667
keizers,3,31138.66667
hirohito,3,31138.66667
emperors,3,31138.66667
emperor of japan,3,31138.66667
empereurs,3,31138.66667
emperadores,3,31138.66667
e poque showa (japon,3,31138.66667
1926-1989),3,31138.66667
corona,3,31138.66667
commerce,3,31138.66667
1901-1989,3,31138.66667
women spies,3,31138.66667
children of women prisoners,3,31138.66667
boy orphans,3,31138.66667
boston (mass.),3,31138.66667
hm271 .f74 1994,3,31138.66667
free will and determinism,3,31138.66667
democracy,3,31138.66667
democracia,3,31138.66667
323.44,3,31138.66667
fantasy - general,3,31138.66667
elves,3,31138.66667
remedial teaching,3,31138.66667
horse farms,3,31138.66667
heartland (va. : imaginary place),3,31138.66667
korea,3,31138.66667
social psychology,3,31138.66667
psicología social,3,31138.66667
isolation (philosophy),3,31138.66667
economic history,3,31138.66667
caldecott honor book,3,31138.66667
autonomy in children,3,31138.66667
oliver,3,31138.66667
ariadne (fictitious character),3,31138.66667
wiskunde,3,31138.66667
greek language materials,3,31138.66667
algebra,3,31138.66667
translations into swedish,3,31138.66667
translations into frisian,3,31138.66667
translations into catalan,3,31138.66667
problem families,3,31138.66667
bodleian library,3,31138.66667
alternative history,3,31138.66667
end of the world,3,31138.66667
twelve-year-old boys,3,31138.66667
cookery,3,31138.66667
vietnamese language,3,31138.66667
vie à la ferme,3,31138.66667
ugliness,3,31138.66667
tófk,3,31138.66667
myths & fables,3,31138.66667
camargue (france),3,31138.66667
ouvrages avant 1800,3,31138.66667
lambda literary awards,3,31138.66667
lambda literary award winner,3,31138.66667
presidents' spouses,3,31138.66667
mythical creatures,3,31138.66667
political aspects,3,31138.66667
collectionid:caldecott80,3,31138.66667
trumpet,3,31138.66667
whites,3,31138.66667
tauben,3,31138.66667
pleading,3,31138.66667
persuasion (rhetoric),3,31138.66667
pern (imaginary place),3,31138.66667
mese (műfaj),3,31138.66667
means of communication,3,31138.66667
irodalom,3,31138.66667
gyermek,3,31138.66667
folklore & mythology,3,31138.66667
classic fairy tales,3,31138.66667
children - fairy tales,3,31138.66667
regency,3,31138.66667
japanese americans,3,31138.66667
karen (fictitious character),3,31138.66667
peres et fils,3,31138.66667
junie b. jones (fictitious character),3,31138.66667
playgrounds,3,31138.66667
local,3,31138.66667
monasteries,3,31138.66667
motion picture actors and actresses,3,31138.66667
omnibusfahrer,3,31138.66667
disappointment,3,31138.66667
conductores de autobús,3,31138.66667
conducteurs d'autobus,3,31138.66667
complaints (rhetoric),3,31138.66667
bribery,3,31138.66667
begging,3,31138.66667
nightmares,3,31138.66667
koala,3,31138.66667
primers,3,31138.66667
bed times,3,31138.66667
wunsch,3,31138.66667
brainwashing,3,31138.66667
united states. dept. of state,3,31138.66667
groundwater,3,31138.66667
pearls,3,31138.66667
lotteries,3,31138.66667
textual criticism,3,31138.66667
habitat (ecology),3,31138.66667
botany,3,31138.66667
armed forces,3,31138.66667
nyt:childrens-middle-grade-e-book=2017-01-15,3,31138.66667
nyt:graphic-books-and-manga=2021-04-11,3,31138.66667
policia,3,31138.66667
nyt:childrens-middle-grade-hardcover=2016-09-18,3,31138.66667
nyt:childrens-middle-grade-e-book=2016-09-18,3,31138.66667
hedgehogs,3,31138.66667
secret,3,31138.66667
constitutions,3,31138.66667
constitutional law,3,31138.66667
constitution,3,31138.66667
constituciones,3,31138.66667
alien and sedition laws,3,31138.66667
1798,3,31138.66667
lemonade,3,31138.66667
human experimentation in medicine,3,31138.66667
prophecy,3,31138.66667
magical thinking,3,31138.66667
water quality,3,31138.66667
spirits,3,31138.66667
street musicians,3,31138.66667
offenses against the person,3,31138.66667
environmentalists,3,31138.66667
edward,3,31138.66667
materiales en espñaol,3,31138.66667
folk tales & myths -- greek & roman,3,31138.66667
children's books -- literature -- popular culture,3,31138.66667
children's books -- literature -- fairy tales,3,31138.66667
children's books -- literature -- action & adventure,3,31138.66667
virus diseases,3,31138.66667
earth,3,31138.66667
deafness,3,31138.66667
assassination,3,31138.66667
united states. department of state,3,31138.66667
signers,3,31138.66667
kentucky and virginia resolutions of 1798,3,31138.66667
historia constitucional,3,31138.66667
fuentes,3,31138.66667
estados unidos,3,31138.66667
declaration of independence,3,31138.66667
computer crimes,3,31138.66667
air,3,31138.66667
recits d'horreur,3,31138.66667
moeurs et coutumes,3,31138.66667
manners & etiquette,3,31138.66667
alabama,3,31138.66667
compassion,3,31138.66667
european,3,31138.66667
daisy giordano (fictious character),3,31138.66667
crayons,3,31138.66667
1867-1914,3,31138.66667
soccer players,3,31138.66667
maestros -- ficción juvenil.,3,31138.66667
escuelas -- ficción juvenil.,3,31138.66667
crows,3,31138.66667
pdf.yt,3,31138.66667
american women authors,3,31138.66667
creative writing,3,31138.66667
western stories,3,31138.66667
social reformers,3,31138.66667
états,3,31138.66667
unis,3,31138.66667
social media,3,31138.66667
economic aspects,3,31138.66667
bone (fictitious character),3,31138.66667
work,3,31138.66667
parrots,3,31138.66667
curious george (fictitious character),3,31138.66667
modern art,3,31138.66667
miscellanees,3,31138.66667
locomotives,3,31138.66667
christmas trees,3,31138.66667
salmon,3,31138.66667
discworld (imaginary place),3,31138.66667
weight control,3,31138.66667
divorced people,3,31138.66667
fairy tales.,3,31138.66667
riel rebellion,3,31138.66667
1885,3,31138.66667
self,3,31138.66667
labor movement,3,31138.66667
bataille de,3,31138.66667
1783-1865,3,31138.66667
scented books,3,31138.66667
social marginality,3,31138.66667
homeless women,3,31138.66667
months,3,31138.66667
norse mythology,3,31138.66667
cleaning,3,31138.66667
hide-and-seek,3,31138.66667
waterworks,3,31138.66667
translations into korean,3,31138.66667
tierra,3,31138.66667
services d'eau,3,31138.66667
internal structure,3,31138.66667
hydrology,3,31138.66667
hydrologie,3,31138.66667
géologie physique,3,31138.66667
geología física,3,31138.66667
geología,3,31138.66667
geologie physique,3,31138.66667
estructura interna,3,31138.66667
honey,3,31138.66667
school buses,3,31138.66667
historical and scientific society of manitoba,3,31138.66667
true story,3,31138.66667
villes,3,31138.66667
abecedaires anglais,3,31138.66667
carpenters,3,31138.66667
cleopatra,3,31138.66667
-30 b.c.,3,31138.66667
garde des enfants,3,31138.66667
righteous gentiles in the holocaust,3,31138.66667
roman français,3,31138.66667
clumsiness,3,31138.66667
paperboys,3,31138.66667
huggins,3,31138.66667
henry (fictitious character),3,31138.66667
novela policíaca,3,31138.66667
earth day,3,31138.66667
nyt:paperback-books=2010-09-12,3,31138.66667
mazes,3,31138.66667
maze puzzles,3,31138.66667
turkeys,3,31138.66667
nyt:chapter-books=2010-12-19,3,31138.66667
zen buddhism,3,31138.66667
private collections,3,31138.66667
investigadores privados,3,31138.66667
theology,3,31138.66667
emeralds,3,31138.66667
young adult literature,3,31138.66667
sportsmanship,3,31138.66667
artists' preparatory studies,3,31138.66667
art collections,3,31138.66667
sociétés scientifiques,3,31138.66667
scientific societies,3,31138.66667
guías de caza,3,31138.66667
diamond mines and mining,3,31138.66667
allan quatermain (fictitious character),3,31138.66667
allan (personnages fictifs),3,31138.66667
allan (personaje literario),3,31138.66667
allan (fictitious character),3,31138.66667
women scientists,3,31138.66667
cupcakes,3,31138.66667
relations homme-animal,3,31138.66667
burglary,3,31138.66667
society of friends,3,31138.66667
relaciones raciales,3,31138.66667
horsemanship,3,31138.66667
space travel,3,31138.66667
medieval period,3,31138.66667
visionary & metaphysical,3,31138.66667
mœurs et coutumes,3,31138.66667
soil mechanics,3,31138.66667
sand,3,31138.66667
natural resources,3,31138.66667
gravel,3,31138.66667
geology and mineralogy,3,31138.66667
aggregates (building materials),3,31138.66667
text-books for foreigners,3,31138.66667
quatermain,3,31138.66667
amis,3,31138.66667
lottie (fictitious character : webb),3,31138.66667
translations into urdu,3,31138.66667
papillons,3,31138.66667
nyt:picture-books=2009-04-05,3,31138.66667
lost world,3,31138.66667
hunting guides,3,31138.66667
pug,3,31138.66667
bank robberies,3,31138.66667
family - orphans & foster homes,3,31138.66667
mystery and detective stories.,3,31138.66667
psychokinesis,3,31138.66667
scarecrows,3,31138.66667
self-expression,3,31138.66667
nyt:graphic-books-and-manga=2021-01-10,3,31138.66667
chenilles,3,31138.66667
caterpillers,3,31138.66667
caterpillar,3,31138.66667
metamorphis,3,31138.66667
libros de juguete y móviles,3,31138.66667
kyrgyz,3,31138.66667
especímenes,3,31138.66667
chinese language edition,3,31138.66667
vienna (austria),3,31138.66667
mozart,3,31138.66667
1756-1791,3,31138.66667
prairie animals,3,31138.66667
jamie kelly (fictitious character),3,31138.66667
loyaute,3,31138.66667
cuentos humoristicos,3,31138.66667
caricaturas y dibujos animados,3,31138.66667
capitán calzoncillos (personaje literario),3,31138.66667
toilets,3,31138.66667
fêtes,3,31138.66667
stories in verse,3,31138.66667
preteens,3,31138.66667
health and hygiene,3,31138.66667
captain,3,31138.66667
florence (italy),3,31138.66667
cruise ships,3,31138.66667
animal intelligence,3,31138.66667
personal names,3,31138.66667
livres d'images,3,31138.66667
zeitreise,3,31138.66667
mumie,3,31138.66667
momias,3,31138.66667
baumhaus,3,31138.66667
penguins -,3,31138.66667
lexile:910,3,31138.66667
grade:min:3 and up,3,31138.66667
freres,3,31138.66667
espions,3,31138.66667
yukon,3,31138.66667
sled dogs,3,31138.66667
wolfgang amadeus,3,31138.66667
coal,3,31138.66667
fireplace,3,31138.66667
christmas eve,3,31138.66667
school integration,3,31138.66667
lexile_code:gn,3,31138.66667
brain,3,31138.66667
basketball teams,3,31138.66667
automobile racing drivers,3,31138.66667
automobile racing,3,31138.66667
pariahs,3,31138.66667
unsterblichkeit,3,31138.66667
813/.52,3,31138.66667
goosebumps (television program),3,31138.66667
terms and phrases,3,31138.66667
sinne,3,31138.66667
extrasensory perception,3,31138.66667
premiers souvenirs,3,31138.66667
mal,3,31138.66667
horrorroman,3,31138.66667
esprits,3,31138.66667
early memories,3,31138.66667
bien,3,31138.66667
nuclear warfare,3,31138.66667
maternal love,3,31138.66667
boredom,3,31138.66667
survie en milieu sauvage,3,31138.66667
butterfly gardens,3,31138.66667
butterfly gardening,3,31138.66667
international relations and terrorism,3,31138.66667
cree indians,3,31138.66667
street life,3,31138.66667
leprosy,3,31138.66667
series:warriors_the_power_of_three,3,31138.66667
wisconsin,3,31138.66667
united states. navy,3,31138.66667
frau,3,31138.66667
cockroaches,3,31138.66667
weight loss,3,31138.66667
prejudice & racism,3,31138.66667
water rights,3,31138.66667
ours,3,31138.66667
hiver,3,31138.66667
insectes,3,31138.66667
arachnida,3,31138.66667
dakota indians,3,31138.66667
cabañas en las árboles,3,31138.66667
souvenirs retrouvés,3,31138.66667
retour au foyer,3,31138.66667
títeres,3,31138.66667
hanging,3,31138.66667
false imprisonment,3,31138.66667
pictorials works,3,31138.66667
wissenschaftstheorie,3,31138.66667
sports injuries in children,3,31138.66667
intramural sports,3,31138.66667
children's accidents,3,31138.66667
expositions et concours,3,31138.66667
dog shows,3,31138.66667
antisemitism,3,31138.66667
internet marketing,3,31138.66667
branding (marketing),3,31138.66667
men,3,31138.66667
yoda (fictitious character : lucas),3,31138.66667
han solo (fictitious character),3,31138.66667
nazi germany,3,31138.66667
nazi,3,31138.66667
narración de cuentos,3,31138.66667
ocean liners,3,31138.66667
journal intime,3,31138.66667
poison ivy,3,31138.66667
globe theatre (london,3,31138.66667
england : 1599-1644),3,31138.66667
up elementary,3,31138.66667
chapter books series for summer reading,3,31138.66667
stepfamily,3,31138.66667
rural,3,31138.66667
activity programs in education,3,31138.66667
cross-dressing,3,31138.66667
military air pilots,3,31138.66667
bones,3,31138.66667
& detective stories,3,31138.66667
judios,3,31138.66667
jews rescue (1939-1945 : world war) fast (ocolc)fst01710189,3,31138.66667
jews rescue,3,31138.66667
guerra mundial ii,3,31138.66667
gestapo,3,31138.66667
german history,3,31138.66667
death (personification),3,31138.66667
book thefts,3,31138.66667
children's encyclopedias and dictionaries,3,31138.66667
religion & spirituality,3,31138.66667
sauvetage,3,31138.66667
rescue,3,31138.66667
nyt:young-adult-paperback-monthly=2022-09-04,3,31138.66667
nyt:paperback_books=2007-09-09,3,31138.66667
novela australiana,3,31138.66667
belleza personal,3,31138.66667
illinois,3,31138.66667
superhéros,3,31138.66667
lexile:890,3,31138.66667
diary stories,3,31138.66667
géants,3,31138.66667
human body.,3,31138.66667
conflict of generations,3,31138.66667
tudor period,3,31138.66667
tower of london,3,31138.66667
tour de londres (londres,3,31138.66667
queens and rulers,3,31138.66667
1950s,3,31138.66667
vida,3,31138.66667
frontera y exploradores,3,31138.66667
cults,3,31138.66667
fantastique (littérature),3,31138.66667
bendiciones y maldiciones,3,31138.66667
health aspects,3,31138.66667
encubrimiento,3,31138.66667
sugar maple,3,31138.66667
vendetta,3,31138.66667
erotic,3,31138.66667
salish de la cote (indiens),3,31138.66667
relations entre generations,3,31138.66667
honnetete,3,31138.66667
coast salish indians,3,31138.66667
archeologie,3,31138.66667
animals - birds,3,31138.66667
materias en español,3,31138.66667
jardins d'enfants,3,31138.66667
romantic comedy,3,31138.66667
ps3515.e37 s8 2006,3,31138.66667
expatriation,3,31138.66667
brett ashley (fictitious character),3,31138.66667
brett (fictitious character),3,31138.66667
ashley,3,31138.66667
star wars (motion picture),3,31138.66667
serpents venimeux,3,31138.66667
poisonous snakes,3,31138.66667
counts and countesses,3,31138.66667
murder victims,3,31138.66667
spiritual warfare,3,31138.66667
maryland,3,31138.66667
littérature américaine,3,31138.66667
hostage negotiations,3,31138.66667
hawkins hollow (imaginary place),3,31138.66667
guerra espiritual,3,31138.66667
three laws of robotics,3,31138.66667
supercomputers,3,31138.66667
space-based solar power,3,31138.66667
smear campaigns,3,31138.66667
shahada,3,31138.66667
selenium,3,31138.66667
robopsychology,3,31138.66667
positronic brains,3,31138.66667
human-robot relations,3,31138.66667
heisenbugs,3,31138.66667
frankenstein complex,3,31138.66667
ethics of artificial intelligence,3,31138.66667
cognitive dissonance,3,31138.66667
asteroids,3,31138.66667
spain -- history -- alfonso xiii,3,31138.66667
spain,3,31138.66667
imagination in children,3,31138.66667
buildings,3,31138.66667
psychopaths,3,31138.66667
greene,3,31138.66667
graham,3,31138.66667
nineteen seventies,3,31138.66667
in-line skating,3,31138.66667
single women,3,31138.66667
relations entre hommes et femmes,3,31138.66667
bobby pendragon (fictitious character),3,31138.66667
reading level-grade 3,3,31138.66667
hitler,3,31138.66667
adolf,3,31138.66667
1889-1945,3,31138.66667
1904-1991,3,31138.66667
swift,3,31138.66667
faultiere,3,31138.66667
dispersal,3,31138.66667
espías,3,31138.66667
university of south alabama,3,31138.66667
stepparents,3,31138.66667
cuentos humorosos,3,31138.66667
endangered ecosystems,3,31138.66667
fairs,3,31138.66667
tall tales,3,31138.66667
priests,3,31138.66667
"general""",3,31138.66667
relations interethniques,3,31138.66667
récits personnels,3,31138.66667
birds of prey,3,31138.66667
église catholique,3,31138.66667
leadership in children,3,31138.66667
zubereitung,3,31138.66667
seeds -- juvenile literature,3,31138.66667
seeds -- dispersal -- juvenile literature,3,31138.66667
seeds -- dispersal,3,31138.66667
samen,3,31138.66667
plants -- juvenile literature,3,31138.66667
plant propagation,3,31138.66667
plant life cycles -- juvenile literature,3,31138.66667
pfannkuchen,3,31138.66667
pakistani americans,3,31138.66667
young adult and educational,3,31138.66667
humorous stories (children's/ya),3,31138.66667
blast,3,31138.66667
donkeys,3,31138.66667
simpsons (fictitious characters),3,31138.66667
langsamkeit,3,31138.66667
rehabilitation,3,31138.66667
juvenile delinquents,3,31138.66667
thirteen-year-old girls,3,31138.66667
amputation,3,31138.66667
simple machines,3,31138.66667
older people,3,31138.66667
race identity,3,31138.66667
religious life,3,31138.66667
marathon running,3,31138.66667
businessmen,3,31138.66667
franklin,3,31138.66667
benjamin,3,31138.66667
1706-1790,3,31138.66667
indigenous children,3,31138.66667
public lands,3,31138.66667
museum of modern art (new york,3,31138.66667
rejuvenation,3,31138.66667
capitalists and financiers,3,31138.66667
cats in art,3,31138.66667
ʻīd al-fiṭr,3,31138.66667
exploration of outer space,3,31138.66667
nocturnal animals,3,31138.66667
bicyclettes,3,31138.66667
vegetable materia medica,3,31138.66667
vegetable,3,31138.66667
traditional medicine,3,31138.66667
